upi_id,customer_id,bank_name,account_type,date_added,status
lori2990@upi,cust104592,icici,current,13-01-2023,active
adam2386@upi,cust106281,hdfc,credit_card_linked,08-07-2021,blocked
danny6638@upi,cust101091,kotak,current,19-05-2024,active
derek3672@upi,cust101595,hdfc,savings,01-01-2024,suspended
zachary6443@upi,cust107423,sbi,credit_card_linked,04-02-2024,active
gary5901@upi,cust106560,axis,savings,14-07-2025,active
patricia8878@upi,cust104668,hdfc,credit_card_linked,04-12-2024,active
matthew3217@upi,cust104372,axis,credit_card_linked,26-09-2023,active
brandon5194@upi,cust100948,axis,credit_card_linked,30-04-2023,active
michelle4428@upi,cust105023,hdfc,current,22-07-2025,active
christopher6646@upi,cust102019,pnb,savings,26-04-2025,active
terry1843@upi,cust109932,axis,savings,27-07-2022,active
michelle4601@upi,cust101464,axis,credit_card_linked,26-11-2024,active
kevin2606@upi,cust109206,kotak,current,14-04-2023,active
alyssa3873@upi,cust100518,axis,current,04-07-2025,active
mario2413@upi,cust106552,axis,savings,22-10-2021,active
mckenzie1824@upi,cust100136,sbi,current,06-10-2022,active
sarah2074@upi,cust103621,axis,savings,20-06-2025,active
johnny3234@upi,cust105618,pnb,current,25-10-2023,active
melissa3977@upi,cust105187,kotak,current,02-08-2023,active
stacy1444@upi,cust103333,hdfc,current,18-07-2024,active
anita5241@upi,cust105162,axis,current,24-09-2023,active
gary8994@upi,cust100954,axis,savings,12-12-2024,active
amanda1005@upi,cust100242,sbi,current,11-03-2022,active
brenda1201@upi,cust100259,hdfc,credit_card_linked,21-07-2024,active
ms.8351@upi,cust102128,sbi,credit_card_linked,07-11-2023,active
tyler8625@upi,cust105936,icici,savings,04-06-2025,active
cole1437@upi,cust109074,pnb,credit_card_linked,31-05-2025,active
kenneth4016@upi,cust100533,hdfc,savings,11-02-2024,active
monica6146@upi,cust104225,pnb,current,04-03-2025,active
heather8827@upi,cust104396,pnb,savings,09-03-2025,active
sharon6920@upi,cust108833,pnb,credit_card_linked,11-06-2024,active
brandon8018@upi,cust108780,pnb,current,10-12-2021,active
cynthia5948@upi,cust104512,pnb,credit_card_linked,29-04-2024,active
james8386@upi,cust100514,axis,credit_card_linked,23-12-2024,blocked
nicholas9606@upi,cust102682,icici,current,14-06-2025,active
jessica9301@upi,cust107538,hdfc,current,26-02-2024,active
angela7518@upi,cust100667,pnb,credit_card_linked,03-04-2025,active
amy6689@upi,cust107069,pnb,savings,05-02-2025,active
shari8998@upi,cust109916,axis,current,07-09-2022,active
tiffany9897@upi,cust106158,sbi,savings,25-02-2025,active
brooke4176@upi,cust105645,pnb,savings,23-05-2025,active
joseph8414@upi,cust109133,axis,savings,23-01-2024,active
juan1298@upi,cust100109,icici,current,08-07-2023,active
alyssa4048@upi,cust100518,pnb,credit_card_linked,03-02-2025,active
janet5439@upi,cust108153,pnb,current,21-10-2024,active
dennis6304@upi,cust102032,pnb,credit_card_linked,12-01-2025,active
ashley4231@upi,cust109287,axis,current,06-11-2022,active
michelle9162@upi,cust105262,icici,current,06-04-2024,active
clarence4252@upi,cust104189,sbi,credit_card_linked,10-06-2025,active
andrew6860@upi,cust100970,icici,savings,13-05-2024,active
julie6141@upi,cust102630,pnb,current,01-10-2023,active
annette5624@upi,cust101843,pnb,savings,21-12-2024,active
nicole2908@upi,cust101096,kotak,credit_card_linked,17-07-2021,active
michelle6396@upi,cust109394,icici,current,05-04-2025,active
john4890@upi,cust104354,hdfc,credit_card_linked,01-08-2025,suspended
anna6395@upi,cust103528,hdfc,credit_card_linked,27-11-2022,active
robin4573@upi,cust109137,hdfc,current,19-05-2023,active
patrick8547@upi,cust103288,hdfc,current,24-04-2024,active
anita3620@upi,cust104867,icici,savings,18-05-2023,active
casey6794@upi,cust107073,pnb,savings,25-06-2025,active
rhonda9336@upi,cust108586,sbi,current,25-07-2025,active
christine6427@upi,cust106649,hdfc,savings,18-07-2025,suspended
susan9788@upi,cust108928,axis,savings,12-03-2022,active
bryan6739@upi,cust101925,hdfc,current,09-09-2024,blocked
tara6417@upi,cust106321,pnb,current,30-05-2023,active
james5860@upi,cust103881,hdfc,savings,18-09-2024,active
anthony9433@upi,cust108932,kotak,savings,13-04-2025,active
corey7144@upi,cust104489,kotak,current,07-11-2022,active
taylor9457@upi,cust102229,hdfc,savings,21-07-2025,active
tracy6513@upi,cust102283,pnb,current,24-09-2024,active
tyler8196@upi,cust104449,pnb,savings,07-08-2024,active
christina5726@upi,cust107239,pnb,current,03-10-2022,active
justin4011@upi,cust108227,hdfc,current,20-05-2024,active
tanner1687@upi,cust104599,hdfc,credit_card_linked,06-02-2024,active
cynthia8700@upi,cust104678,hdfc,current,13-02-2025,active
ashley6085@upi,cust103892,pnb,savings,30-03-2025,active
daniel4066@upi,cust102384,pnb,savings,09-02-2025,active
justin4430@upi,cust107703,icici,credit_card_linked,01-07-2023,active
linda5262@upi,cust108706,sbi,credit_card_linked,16-07-2025,active
brian4004@upi,cust103810,icici,credit_card_linked,13-03-2022,active
james4582@upi,cust102761,kotak,savings,04-05-2024,active
erik7310@upi,cust100495,kotak,current,05-12-2024,active
crystal2020@upi,cust100847,sbi,current,18-10-2023,active
cheyenne2386@upi,cust101013,icici,current,17-09-2021,active
mary7541@upi,cust100940,icici,savings,08-08-2024,active
mario2350@upi,cust101831,pnb,credit_card_linked,18-07-2024,active
jeffrey2497@upi,cust106015,kotak,savings,04-07-2023,active
jose7104@upi,cust108352,kotak,savings,06-05-2025,active
erika8369@upi,cust102725,kotak,credit_card_linked,19-12-2023,active
nancy2879@upi,cust105346,icici,savings,18-02-2025,active
heather8904@upi,cust102541,sbi,credit_card_linked,09-11-2024,active
christopher4548@upi,cust100169,pnb,current,14-07-2025,active
monica2741@upi,cust103893,icici,current,17-02-2023,active
jonathan9545@upi,cust106498,axis,savings,04-03-2025,blocked
rebecca7372@upi,cust106071,kotak,current,22-02-2025,active
katie1817@upi,cust102333,sbi,credit_card_linked,17-09-2023,active
melanie5591@upi,cust101611,hdfc,savings,23-11-2024,active
laura4688@upi,cust103628,icici,credit_card_linked,12-09-2021,active
diana3188@upi,cust105058,icici,credit_card_linked,17-11-2024,active
brandon2379@upi,cust109796,pnb,credit_card_linked,15-11-2024,blocked
jose7977@upi,cust101480,axis,savings,17-08-2023,active
charles5148@upi,cust102535,hdfc,credit_card_linked,16-04-2025,active
richard2861@upi,cust102155,pnb,credit_card_linked,08-10-2022,active
debra2884@upi,cust106573,hdfc,current,28-04-2021,active
daniel2888@upi,cust107958,sbi,savings,10-01-2023,active
carlos4384@upi,cust104781,pnb,credit_card_linked,22-03-2025,active
jennifer3116@upi,cust102896,pnb,current,28-05-2023,active
stacey6431@upi,cust108781,icici,savings,12-05-2025,active
geoffrey5807@upi,cust105735,icici,savings,14-06-2025,active
jonathan9971@upi,cust108276,kotak,savings,12-03-2023,suspended
donna3345@upi,cust103856,sbi,current,09-05-2024,blocked
anna6571@upi,cust109385,sbi,savings,13-03-2025,active
kimberly8968@upi,cust107590,kotak,current,08-07-2025,active
amanda5386@upi,cust102443,sbi,credit_card_linked,09-02-2025,active
katherine9793@upi,cust104572,icici,credit_card_linked,26-01-2024,active
amanda1652@upi,cust108637,sbi,current,15-08-2021,active
alice4897@upi,cust105869,pnb,current,15-05-2023,active
rita1262@upi,cust107433,kotak,credit_card_linked,03-01-2024,active
ralph5506@upi,cust107415,kotak,credit_card_linked,21-04-2025,active
michael6318@upi,cust102537,icici,current,28-03-2023,active
lisa8261@upi,cust100749,icici,credit_card_linked,03-03-2022,active
kelly1388@upi,cust106804,hdfc,current,15-05-2023,active
karen3160@upi,cust101233,icici,savings,11-02-2023,suspended
darren1054@upi,cust106791,icici,current,22-07-2023,active
zachary3609@upi,cust103053,pnb,current,29-11-2024,active
taylor4115@upi,cust100121,hdfc,credit_card_linked,23-06-2025,active
kyle1743@upi,cust107953,hdfc,credit_card_linked,30-01-2022,active
kelly3505@upi,cust105709,pnb,credit_card_linked,25-01-2025,active
kyle7040@upi,cust102843,icici,credit_card_linked,17-07-2025,active
brenda3355@upi,cust107293,kotak,savings,11-09-2024,active
william9456@upi,cust103350,kotak,savings,05-01-2024,active
destiny7970@upi,cust109602,icici,savings,11-09-2024,active
daniel1420@upi,cust106365,icici,credit_card_linked,08-11-2021,active
john4282@upi,cust100196,axis,current,27-05-2025,active
john1182@upi,cust108812,kotak,current,03-02-2023,active
christine1562@upi,cust106143,hdfc,credit_card_linked,09-04-2025,active
tracey8247@upi,cust108642,sbi,savings,31-12-2024,active
dustin5059@upi,cust101365,icici,current,30-04-2025,active
steve1524@upi,cust109764,sbi,current,28-10-2023,active
juan3964@upi,cust101164,sbi,credit_card_linked,17-04-2023,active
brandon5700@upi,cust100413,icici,current,16-03-2024,active
ian4554@upi,cust100466,hdfc,savings,10-05-2025,active
john1035@upi,cust105277,sbi,credit_card_linked,31-05-2025,active
sharon1042@upi,cust101818,axis,credit_card_linked,12-03-2024,active
william7742@upi,cust105938,kotak,credit_card_linked,21-11-2023,active
sergio1681@upi,cust101176,icici,current,29-04-2025,active
meghan1725@upi,cust103059,axis,savings,01-07-2023,active
elizabeth2633@upi,cust102691,axis,current,03-09-2022,active
deborah2678@upi,cust103784,icici,savings,03-05-2025,active
brooke6032@upi,cust105545,icici,current,08-06-2023,active
jill1924@upi,cust109689,axis,savings,29-09-2024,active
diana3545@upi,cust104885,hdfc,savings,29-03-2024,active
thomas3458@upi,cust107934,pnb,current,28-03-2025,active
adam3626@upi,cust108979,pnb,savings,05-08-2025,active
aaron3136@upi,cust101356,axis,savings,09-07-2025,active
christine1113@upi,cust102026,kotak,current,26-09-2022,active
alison9151@upi,cust107593,icici,savings,05-08-2023,active
alexis8435@upi,cust108319,icici,savings,04-08-2025,active
gary5741@upi,cust102867,pnb,current,27-12-2023,active
nicole9050@upi,cust104310,kotak,savings,12-04-2025,active
veronica6904@upi,cust104611,pnb,credit_card_linked,19-03-2025,active
kent1685@upi,cust100474,kotak,current,18-07-2025,active
stephanie8014@upi,cust108730,kotak,credit_card_linked,29-06-2024,active
kaitlin4027@upi,cust108440,hdfc,savings,11-11-2022,active
nicholas1294@upi,cust102176,hdfc,savings,27-08-2022,active
alicia5212@upi,cust105656,sbi,current,08-07-2025,active
mike8780@upi,cust106685,sbi,current,18-10-2023,active
shelly8318@upi,cust103468,kotak,current,12-03-2025,active
mr.6852@upi,cust107897,hdfc,savings,18-04-2024,active
sara9945@upi,cust108150,axis,credit_card_linked,08-06-2025,active
mark7131@upi,cust107191,hdfc,savings,20-07-2024,active
raymond7168@upi,cust103011,pnb,current,14-06-2025,active
charles5143@upi,cust108080,kotak,savings,15-06-2025,active
jared6423@upi,cust106845,kotak,credit_card_linked,03-05-2023,active
curtis2172@upi,cust103368,pnb,savings,06-05-2023,active
taylor8518@upi,cust104615,icici,current,11-07-2024,active
jordan3388@upi,cust104776,hdfc,current,22-11-2024,blocked
phillip4779@upi,cust100477,icici,current,16-11-2022,active
jerry4561@upi,cust101527,hdfc,savings,16-10-2023,suspended
tonya6425@upi,cust104013,axis,savings,28-07-2025,active
kayla8999@upi,cust109036,kotak,current,05-08-2023,active
brandon5245@upi,cust100733,kotak,current,16-04-2025,active
kimberly9622@upi,cust106632,axis,credit_card_linked,29-10-2022,active
carmen7901@upi,cust104066,axis,savings,08-08-2022,active
crystal9995@upi,cust109432,icici,current,05-11-2024,active
jasmine5434@upi,cust107461,pnb,current,24-04-2025,active
melanie1043@upi,cust109308,kotak,credit_card_linked,07-07-2025,active
lindsay4564@upi,cust104842,sbi,savings,04-04-2024,active
richard8791@upi,cust102184,icici,current,09-03-2023,active
tracy5093@upi,cust102404,hdfc,savings,21-05-2025,active
gregory7810@upi,cust107599,kotak,savings,22-05-2025,active
rachel6552@upi,cust102906,sbi,current,23-10-2021,active
tracy4696@upi,cust103502,sbi,savings,07-11-2023,suspended
stephen7891@upi,cust105599,axis,credit_card_linked,23-10-2024,active
adam7857@upi,cust104908,sbi,savings,06-06-2025,active
taylor5757@upi,cust100517,kotak,savings,05-08-2025,active
brian4020@upi,cust107352,kotak,savings,28-06-2025,active
kimberly7773@upi,cust107925,kotak,credit_card_linked,20-08-2024,active
joseph2699@upi,cust107832,axis,savings,27-02-2024,active
manuel4594@upi,cust100700,hdfc,savings,23-07-2025,active
james8299@upi,cust104455,kotak,credit_card_linked,03-05-2025,active
marcus1142@upi,cust109790,sbi,savings,07-04-2023,active
terry9775@upi,cust104505,icici,current,15-06-2022,active
wayne7807@upi,cust109290,sbi,current,09-06-2025,active
stephen3392@upi,cust109160,hdfc,current,29-06-2025,active
kenneth7514@upi,cust105561,icici,credit_card_linked,20-02-2023,active
jeffery2986@upi,cust108420,sbi,savings,07-10-2024,active
steve4081@upi,cust109764,sbi,credit_card_linked,30-11-2023,active
raymond7440@upi,cust106936,axis,current,23-10-2024,active
elizabeth2667@upi,cust105529,hdfc,credit_card_linked,05-11-2024,active
carlos3413@upi,cust100519,sbi,credit_card_linked,13-05-2025,active
catherine3776@upi,cust106914,icici,savings,26-07-2025,active
james8193@upi,cust102158,hdfc,credit_card_linked,18-03-2022,active
casey8124@upi,cust108181,hdfc,credit_card_linked,07-11-2024,active
nancy4304@upi,cust101244,pnb,current,23-07-2024,active
jordan2597@upi,cust107063,icici,credit_card_linked,09-12-2022,active
cory4470@upi,cust108139,axis,savings,20-06-2021,active
joshua7286@upi,cust100572,sbi,credit_card_linked,19-12-2024,active
kimberly5168@upi,cust101389,kotak,current,16-04-2025,active
erica3596@upi,cust104406,sbi,savings,19-06-2025,active
john9756@upi,cust107438,sbi,current,08-11-2024,active
benjamin9739@upi,cust104807,kotak,savings,14-07-2025,active
susan7494@upi,cust106638,sbi,current,03-09-2023,active
stefanie3855@upi,cust107130,axis,credit_card_linked,07-05-2025,active
jessica4667@upi,cust108519,pnb,credit_card_linked,09-05-2023,active
jessica2595@upi,cust100574,pnb,credit_card_linked,08-04-2025,active
jennifer6800@upi,cust102450,icici,savings,17-06-2025,active
angela6951@upi,cust106085,hdfc,current,08-06-2025,active
charles8223@upi,cust101205,sbi,current,15-12-2023,active
heather9264@upi,cust100931,axis,savings,19-05-2023,active
nicholas1224@upi,cust109257,axis,current,20-07-2025,active
ashley4313@upi,cust101578,icici,current,31-10-2024,active
carrie9755@upi,cust109166,hdfc,credit_card_linked,17-05-2022,active
molly7279@upi,cust101573,sbi,savings,11-06-2025,active
peter8336@upi,cust105487,hdfc,current,23-03-2025,active
charles2390@upi,cust102814,axis,current,08-12-2022,suspended
dr.7571@upi,cust107484,sbi,current,04-06-2025,active
jodi1974@upi,cust108609,axis,current,17-04-2025,active
robert3169@upi,cust101624,icici,savings,26-06-2025,active
peter7598@upi,cust100220,hdfc,current,13-02-2022,active
jeffrey1014@upi,cust107848,axis,current,12-06-2025,active
michael8632@upi,cust101755,axis,current,25-05-2022,active
leslie4088@upi,cust100130,hdfc,savings,05-10-2023,active
sarah1365@upi,cust107455,axis,credit_card_linked,13-04-2024,active
carol6022@upi,cust108680,pnb,current,15-09-2024,active
christopher2847@upi,cust103051,pnb,current,19-06-2025,active
rachel7204@upi,cust105795,sbi,credit_card_linked,11-05-2025,active
steven8583@upi,cust106984,sbi,savings,03-08-2025,active
jonathan5723@upi,cust108738,pnb,savings,05-09-2023,active
jacob6492@upi,cust102168,hdfc,current,16-06-2022,active
justin4345@upi,cust108478,sbi,credit_card_linked,01-02-2022,active
jane1786@upi,cust100554,icici,savings,02-08-2025,active
casey9434@upi,cust107127,axis,savings,22-02-2025,active
troy7853@upi,cust103791,axis,credit_card_linked,01-07-2023,active
emily7770@upi,cust109862,sbi,credit_card_linked,02-08-2025,active
hannah8358@upi,cust102173,axis,credit_card_linked,05-05-2025,active
mark7929@upi,cust100783,sbi,credit_card_linked,13-03-2025,active
william8419@upi,cust103593,axis,current,10-04-2025,suspended
richard3249@upi,cust109107,sbi,savings,02-02-2021,active
patrick7342@upi,cust107437,kotak,current,04-10-2022,active
lori1964@upi,cust100671,icici,savings,01-11-2022,active
heather7776@upi,cust105623,pnb,savings,02-08-2025,active
kimberly6954@upi,cust105793,hdfc,credit_card_linked,18-10-2022,active
gary4004@upi,cust106622,axis,current,05-07-2025,active
bryan6682@upi,cust109661,hdfc,credit_card_linked,26-08-2022,active
caitlin2905@upi,cust108867,pnb,current,12-06-2024,active
susan5858@upi,cust100029,kotak,credit_card_linked,26-07-2023,active
krista5223@upi,cust100206,pnb,savings,08-08-2024,active
gabriel3348@upi,cust109289,sbi,savings,11-01-2023,active
jared2995@upi,cust107406,kotak,current,01-10-2024,active
holly6759@upi,cust101462,icici,credit_card_linked,30-08-2024,blocked
johnny6288@upi,cust101040,sbi,current,25-04-2025,active
michelle5948@upi,cust106584,hdfc,current,16-06-2024,active
paul6001@upi,cust103074,kotak,savings,09-04-2024,active
susan5010@upi,cust109597,hdfc,current,27-07-2023,active
steve4596@upi,cust109889,icici,current,30-11-2022,active
kathleen6849@upi,cust105281,pnb,savings,08-09-2024,active
matthew9221@upi,cust102074,icici,savings,26-08-2024,active
lisa1503@upi,cust107018,sbi,savings,28-04-2024,active
